"PLOT","SPCD","DIA","HT","Species"
"56581",264,16.4,75,"Mountain Hemlock"
"759",94,8.5,42,"White Spruce"
"759",94,9.4,43,"White Spruce"
"759",94,9.8,46,"White Spruce"
"30906",264,8.7,46,"Mountain Hemlock"
"30906",264,9.4,40,"Mountain Hemlock"
"30906",264,7.5,33,"Mountain Hemlock"
"47318",108,5.1,12,"Lodgepole Pine"
"47318",108,6.2,13,"Lodgepole Pine"
"47318",108,7.5,19,"Lodgepole Pine"
"31648",94,7.2,31,"White Spruce"
"31648",94,6,26,"White Spruce"
"31648",94,4.2,15,"White Spruce"
"1216",95,3.7,19,"Black Spruce"
"1216",95,3.1,16,"Black Spruce"
"1216",95,4.9,21,"Black Spruce"
"24707",94,11.3,49,"White Spruce"
"24707",94,11.3,43,"White Spruce"
"24707",94,14,58,"White Spruce"
"21597",95,5,25,"Black Spruce"
"21597",95,5.4,32,"Black Spruce"
"21597",95,6.9,33,"Black Spruce"
"59115",95,5.2,30,"Black Spruce"
"59115",95,4.8,32,"Black Spruce"
"59115",95,6.9,38,"Black Spruce"
"34725",94,7.3,36,"White Spruce"
"34725",95,3,20,"Black Spruce"
"34725",95,3.2,22,"Black Spruce"
"34725",95,4.1,23,"Black Spruce"
"34725",94,8.3,37,"White Spruce"
"34725",94,8.5,48,"White Spruce"
"56198",95,2.8,16,"Black Spruce"
"56198",95,3.1,15,"Black Spruce"
"56198",95,3.4,17,"Black Spruce"
"20646",95,5.4,28,"Black Spruce"
"20646",95,9.5,48,"Black Spruce"
"20646",95,7.6,42,"Black Spruce"
"41642",95,6.1,40,"Black Spruce"
"41642",95,7.5,53,"Black Spruce"
"41642",95,4.8,35,"Black Spruce"
"28666",95,5.1,32,"Black Spruce"
"28666",95,5.8,32,"Black Spruce"
"28666",95,4.8,26,"Black Spruce"
"9231",95,4.5,32,"Black Spruce"
"9231",95,4.9,30,"Black Spruce"
"9231",95,3.6,25,"Black Spruce"
"18945",94,6.5,39,"White Spruce"
"18945",94,9.3,57,"White Spruce"
"18945",94,5.1,37,"White Spruce"
"16521",95,6,48,"Black Spruce"
"16521",95,5.7,37,"Black Spruce"
"16521",95,6.7,40,"Black Spruce"
"48883",264,3.9,15,"Mountain Hemlock"
"48883",264,3.9,17,"Mountain Hemlock"
"48883",264,4.2,15,"Mountain Hemlock"
"171",108,9.4,46,"Lodgepole Pine"
"171",108,9.4,28,"Lodgepole Pine"
"29008",94,10.4,58,"White Spruce"
"29008",94,10.7,70,"White Spruce"
"29008",94,11.8,66,"White Spruce"
"59089",264,14,62,"Mountain Hemlock"
"59089",264,11.8,53,"Mountain Hemlock"
"59089",264,11.5,63,"Mountain Hemlock"
"38451",264,23.1,75,"Mountain Hemlock"
"38451",264,25,79,"Mountain Hemlock"
"38451",264,12,39,"Mountain Hemlock"
"42316",95,5.3,31,"Black Spruce"
"42316",95,4.9,28,"Black Spruce"
"42316",95,4.1,27,"Black Spruce"
"42316",95,4.5,29,"Black Spruce"
"1201",264,11.6,32,"Mountain Hemlock"
"16115",95,4,25,"Black Spruce"
"58607",94,4.1,23,"White Spruce"
"58607",94,3.7,17,"White Spruce"
"58607",94,3.1,16,"White Spruce"
"22346",94,8.2,61,"White Spruce"
"22346",94,7.3,51,"White Spruce"
"22346",94,7.7,51,"White Spruce"
"3765",94,5.7,32,"White Spruce"
"15401",95,3.4,25,"Black Spruce"
"15401",95,4.5,26,"Black Spruce"
"15401",95,5.4,31,"Black Spruce"
"44957",94,2.8,28,"White Spruce"
"44957",94,3.5,30,"White Spruce"
"44957",94,2.7,29,"White Spruce"
"44957",94,4.8,37,"White Spruce"
"44957",94,4.5,31,"White Spruce"
"44957",94,4,29,"White Spruce"
"43166",95,5.2,33,"Black Spruce"
"43166",95,5.6,35,"Black Spruce"
"43166",95,5.5,39,"Black Spruce"
"20223",95,3.7,30,"Black Spruce"
"20223",95,3.2,30,"Black Spruce"
"20223",95,3.6,35,"Black Spruce"
"8623",95,2.8,20,"Black Spruce"
"8623",95,2.9,18,"Black Spruce"
"8623",95,2.8,19,"Black Spruce"
"13497",95,3,21,"Black Spruce"
"17397",95,4.1,32,"Black Spruce"
"17397",95,5.5,41,"Black Spruce"
"17397",95,7.2,47,"Black Spruce"
"38571",95,7.1,44,"Black Spruce"
"38571",95,6.9,47,"Black Spruce"
"38571",95,5.5,38,"Black Spruce"
"26769",95,4.1,29,"Black Spruce"
"64295",95,3.2,23,"Black Spruce"
"64295",95,3.5,21,"Black Spruce"
"64295",95,3.4,23,"Black Spruce"
"64295",95,3.2,23,"Black Spruce"
"64295",95,3.5,21,"Black Spruce"
"64295",95,3.4,23,"Black Spruce"
"11265",94,6.5,40,"White Spruce"
"11265",94,13.4,79,"White Spruce"
"11265",94,11.1,70,"White Spruce"
"11265",94,6.5,40,"White Spruce"
"11265",94,13.4,79,"White Spruce"
"50437",95,5.7,34,"Black Spruce"
"50437",95,8.2,36,"Black Spruce"
"50437",95,6,41,"Black Spruce"
"50437",95,4,27,"Black Spruce"
"50437",95,5.3,31,"Black Spruce"
"50437",95,3.5,25,"Black Spruce"
"51669",95,5.3,27,"Black Spruce"
"51669",95,5,25,"Black Spruce"
"51669",95,6.3,28,"Black Spruce"
"48562",94,12.5,73,"White Spruce"
"48562",94,8.7,38,"White Spruce"
"48562",94,8.7,51,"White Spruce"
"38944",94,10.5,79,"White Spruce"
"38944",94,11,79,"White Spruce"
"38944",94,10.2,63,"White Spruce"
"17382",264,12.5,48,"Mountain Hemlock"
"17382",264,10.9,50,"Mountain Hemlock"
"17382",264,6.5,35,"Mountain Hemlock"
"61846",95,3.1,20,"Black Spruce"
"61846",95,3.4,19,"Black Spruce"
"61846",95,2.7,18,"Black Spruce"
"9455",94,8,35,"White Spruce"
"9455",94,6.6,28,"White Spruce"
"9455",94,5.9,22,"White Spruce"
"31286",264,13,57,"Mountain Hemlock"
"31286",264,11.2,53,"Mountain Hemlock"
"31286",264,10.8,56,"Mountain Hemlock"
"11681",95,5.2,33,"Black Spruce"
"59376",95,4.3,28,"Black Spruce"
"40981",95,5,31,"Black Spruce"
"40981",95,5.2,32,"Black Spruce"
"40981",95,4.9,30,"Black Spruce"
"1162",95,5.5,31,"Black Spruce"
"1162",95,4.1,25,"Black Spruce"
"1162",95,4.2,27,"Black Spruce"
"11052",94,6.9,52,"White Spruce"
"16622",95,3.9,28,"Black Spruce"
"16622",95,4.9,35,"Black Spruce"
"16622",95,5.6,38,"Black Spruce"
"61061",95,6,37,"Black Spruce"
"23060",94,8.2,44,"White Spruce"
"23060",94,6.8,35,"White Spruce"
"23060",94,7.3,45,"White Spruce"
"23060",94,8.2,44,"White Spruce"
"23060",94,6.8,35,"White Spruce"
"23060",94,7.3,45,"White Spruce"
"46972",95,3.9,28,"Black Spruce"
"46972",95,4.2,28,"Black Spruce"
"46972",95,2.7,22,"Black Spruce"
"31730",95,3.1,20,"Black Spruce"
"31730",95,2.8,24,"Black Spruce"
"31730",95,3.9,28,"Black Spruce"
"7725",264,12.4,47,"Mountain Hemlock"
"7725",264,11.5,48,"Mountain Hemlock"
"7725",264,11.6,47,"Mountain Hemlock"
"7725",264,12.4,47,"Mountain Hemlock"
"7725",264,11.5,48,"Mountain Hemlock"
"7725",264,11.6,47,"Mountain Hemlock"
"30294",264,16.3,58,"Mountain Hemlock"
"30294",264,15.9,69,"Mountain Hemlock"
"30294",264,14.7,74,"Mountain Hemlock"
"52977",264,11.3,28,"Mountain Hemlock"
"52977",264,6.9,22,"Mountain Hemlock"
"52977",264,8.8,27,"Mountain Hemlock"
"35776",108,11.4,40,"Lodgepole Pine"
"35776",108,15.3,53,"Lodgepole Pine"
"35776",108,20.4,62,"Lodgepole Pine"
"48020",95,4.7,30,"Black Spruce"
"25346",95,5.9,33,"Black Spruce"
"25346",95,5.1,30,"Black Spruce"
"25346",95,5.4,31,"Black Spruce"
"13835",95,5.4,32,"Black Spruce"
"13835",95,4.5,24,"Black Spruce"
"13835",95,4.3,26,"Black Spruce"
"37005",95,5,32,"Black Spruce"
"37005",95,5.5,27,"Black Spruce"
"37005",95,3.8,19,"Black Spruce"
"37005",95,5.5,27,"Black Spruce"
"37005",95,3.8,19,"Black Spruce"
"37005",95,5,32,"Black Spruce"
"30971",264,8.2,32,"Mountain Hemlock"
"30971",264,7.7,31,"Mountain Hemlock"
"30971",264,7.9,26,"Mountain Hemlock"
"24361",95,5.7,27,"Black Spruce"
"24361",95,5.1,30,"Black Spruce"
"24361",95,5.5,32,"Black Spruce"
"48528",94,8,48,"White Spruce"
"48528",94,8.5,49,"White Spruce"
"48528",94,6.7,32,"White Spruce"
"61035",95,5.8,31,"Black Spruce"
"61035",95,5.1,28,"Black Spruce"
"61035",95,5,29,"Black Spruce"
"60159",94,10,64,"White Spruce"
"60159",94,12.1,62,"White Spruce"
"60159",94,9.2,64,"White Spruce"
"32083",94,5.3,30,"White Spruce"
"32083",94,4.5,25,"White Spruce"
"32083",94,4.5,27,"White Spruce"
"945",95,6.5,51,"Black Spruce"
"945",95,5.1,35,"Black Spruce"
"945",95,7.1,40,"Black Spruce"
"49568",94,15.3,69,"White Spruce"
"11265",94,11.1,70,"White Spruce"
"37488",94,15.8,98,"White Spruce"
"37488",94,14,79,"White Spruce"
"37488",94,17.2,85,"White Spruce"
"35704",95,3.5,21,"Black Spruce"
"33955",95,1.7,13,"Black Spruce"
"33955",95,4.4,29,"Black Spruce"
"33955",95,1.7,11,"Black Spruce"
"8736",95,3.8,23,"Black Spruce"
"8736",95,6.6,26,"Black Spruce"
"8736",95,3,25,"Black Spruce"
"8736",95,4,27,"Black Spruce"
"55371",95,2.9,23,"Black Spruce"
"55371",95,2.7,18,"Black Spruce"
"55371",95,3,20,"Black Spruce"
"55371",95,2.9,23,"Black Spruce"
"55371",95,2.7,18,"Black Spruce"
"55371",95,3,20,"Black Spruce"
"17488",95,3,20,"Black Spruce"
"17488",95,2.7,19,"Black Spruce"
"17488",95,3.3,22,"Black Spruce"
"16332",95,5.6,26,"Black Spruce"
"16332",95,5,27,"Black Spruce"
"16332",95,5.5,27,"Black Spruce"
"17355",95,4.4,25,"Black Spruce"
"17355",95,4.3,24,"Black Spruce"
"17355",95,5.2,30,"Black Spruce"
"63955",94,9.5,49,"White Spruce"
"63955",94,7.8,44,"White Spruce"
"63955",94,8,39,"White Spruce"
"48561",95,2.6,16,"Black Spruce"
"61092",95,6.8,33,"Black Spruce"
"61092",95,6,36,"Black Spruce"
"61092",95,5.3,43,"Black Spruce"
"2374",94,4.9,24,"White Spruce"
"2374",94,5.5,27,"White Spruce"
"2374",94,5.4,28,"White Spruce"
"56116",264,21.3,90,"Mountain Hemlock"
"56116",264,15.7,64,"Mountain Hemlock"
"56116",264,13.6,54,"Mountain Hemlock"
"15977",108,9.5,32,"Lodgepole Pine"
"15977",108,8,32,"Lodgepole Pine"
"24595",94,11.3,50,"White Spruce"
"53863",95,3.5,22,"Black Spruce"
"53863",95,2.3,15,"Black Spruce"
"53863",95,2.5,16,"Black Spruce"
"40967",94,8.6,43,"White Spruce"
"40967",94,8.6,40,"White Spruce"
"40967",94,7.5,42,"White Spruce"
"16435",94,6.8,22,"White Spruce"
"28100",94,13.6,64,"White Spruce"
"28100",94,6.9,47,"White Spruce"
"28100",94,5.2,32,"White Spruce"
"62973",94,10,40,"White Spruce"
"62973",94,7.5,33,"White Spruce"
"62973",94,10.8,47,"White Spruce"
"52844",95,3.4,18,"Black Spruce"
"52844",95,5.8,33,"Black Spruce"
"52844",95,5.1,37,"Black Spruce"
"52844",95,3.4,18,"Black Spruce"
"52844",95,5.8,33,"Black Spruce"
"52844",95,5.1,37,"Black Spruce"
"24124",95,3.2,19,"Black Spruce"
"24124",95,3.1,18,"Black Spruce"
"24124",95,3.7,25,"Black Spruce"
"54682",95,5,32,"Black Spruce"
"54682",95,5.1,30,"Black Spruce"
"54682",95,5,31,"Black Spruce"
"47629",95,7.7,42,"Black Spruce"
"47629",95,6.9,43,"Black Spruce"
"47629",95,7.5,44,"Black Spruce"
"21818",95,3.3,17,"Black Spruce"
"21818",95,3.9,19,"Black Spruce"
"21818",95,4.5,20,"Black Spruce"
"2913",94,10.7,33,"White Spruce"
"2913",94,8,36,"White Spruce"
"2913",94,8.1,37,"White Spruce"
"47391",94,6.2,22,"White Spruce"
"47391",94,4.9,19,"White Spruce"
"47391",94,6.6,26,"White Spruce"
"40717",94,6.7,56,"White Spruce"
"40717",94,8.7,59,"White Spruce"
"40717",94,7.2,56,"White Spruce"
"5465",94,4.5,34,"White Spruce"
"5465",94,4,25,"White Spruce"
"5465",94,4.3,34,"White Spruce"
"5465",94,4.5,34,"White Spruce"
"5465",94,4,25,"White Spruce"
"5465",94,4.3,34,"White Spruce"
"50359",94,5.6,28,"White Spruce"
"50359",94,6.8,35,"White Spruce"
"50359",94,6.2,34,"White Spruce"
"56784",94,12.4,64,"White Spruce"
"56784",94,11.2,61,"White Spruce"
"49177",264,7,21,"Mountain Hemlock"
"55742",264,10.8,63,"Mountain Hemlock"
"52570",264,16.1,76,"Mountain Hemlock"
"52570",264,24.6,86,"Mountain Hemlock"
"52570",264,16.4,56,"Mountain Hemlock"
"22347",264,9.6,27,"Mountain Hemlock"
"22347",264,6.9,19,"Mountain Hemlock"
"22347",264,9.5,31,"Mountain Hemlock"
"22347",264,8.4,27,"Mountain Hemlock"
"9641",264,14.6,61,"Mountain Hemlock"
"9641",264,8.5,33,"Mountain Hemlock"
"9641",264,8.4,39,"Mountain Hemlock"
"12992",264,12.2,46,"Mountain Hemlock"
"12992",264,14.1,50,"Mountain Hemlock"
"12992",264,11.8,51,"Mountain Hemlock"
"12992",264,12.2,46,"Mountain Hemlock"
"12992",264,14.1,50,"Mountain Hemlock"
"12992",264,11.8,51,"Mountain Hemlock"
"15977",108,5.1,25,"Lodgepole Pine"
"4272",94,6.3,36,"White Spruce"
"4272",94,12.3,64,"White Spruce"
"4272",94,11.9,69,"White Spruce"
"2972",94,7.4,48,"White Spruce"
"2972",94,9.1,51,"White Spruce"
"2972",94,7.9,61,"White Spruce"
"64345",108,7.3,28,"Lodgepole Pine"
"64345",108,5.4,16,"Lodgepole Pine"
"64345",108,8.1,36,"Lodgepole Pine"
"9375",108,11.4,48,"Lodgepole Pine"
"9375",108,7.3,32,"Lodgepole Pine"
"9375",108,8.2,40,"Lodgepole Pine"
"60476",264,14.8,53,"Mountain Hemlock"
"60476",264,17.5,67,"Mountain Hemlock"
"60476",264,11.5,41,"Mountain Hemlock"
"171",108,13.7,49,"Lodgepole Pine"
"63314",94,6.8,48,"White Spruce"
"63314",94,7.7,45,"White Spruce"
"63314",94,5.9,43,"White Spruce"
"31021",94,5.3,17,"White Spruce"
"31021",94,15.7,36,"White Spruce"
"31021",94,8.1,30,"White Spruce"
"31021",94,9.8,35,"White Spruce"
"31021",94,9.7,30,"White Spruce"
"31021",94,6.6,18,"White Spruce"
"27489",264,9.6,33,"Mountain Hemlock"
"27489",264,10.2,61,"Mountain Hemlock"
"27489",264,7.5,29,"Mountain Hemlock"
"47304",264,6.4,17,"Mountain Hemlock"
"47304",264,6.5,17,"Mountain Hemlock"
"47304",264,5.8,23,"Mountain Hemlock"
"59603",264,21.1,70,"Mountain Hemlock"
"59603",264,9.7,44,"Mountain Hemlock"
"59603",264,7.3,39,"Mountain Hemlock"
"39452",264,5,11,"Mountain Hemlock"
"39452",264,7.9,17,"Mountain Hemlock"
"39452",264,7.7,18,"Mountain Hemlock"
"36137",108,6.9,32,"Lodgepole Pine"
"36137",108,11.6,37,"Lodgepole Pine"
"36137",108,8,29,"Lodgepole Pine"
"47133",95,4.4,30,"Black Spruce"
"47133",95,3.5,28,"Black Spruce"
"47133",95,2.9,22,"Black Spruce"
"13317",94,6,24,"White Spruce"
"13317",94,6.1,24,"White Spruce"
"13317",94,7,28,"White Spruce"
"28230",94,6.9,54,"White Spruce"
"28230",94,8,54,"White Spruce"
"28230",94,5.8,44,"White Spruce"
"23569",95,5.5,37,"Black Spruce"
"23569",95,5,33,"Black Spruce"
"1201",264,11.8,39,"Mountain Hemlock"
"1201",264,8.9,26,"Mountain Hemlock"
"43711",95,5.7,38,"Black Spruce"
"6030",264,7,23,"Mountain Hemlock"
"6030",264,5.7,16,"Mountain Hemlock"
"6030",264,6.9,26,"Mountain Hemlock"
"31350",264,6.3,17,"Mountain Hemlock"
"47096",108,7.8,21,"Lodgepole Pine"
"47096",108,8.2,20,"Lodgepole Pine"
"47096",264,10.8,39,"Mountain Hemlock"
"47096",264,6.3,25,"Mountain Hemlock"
"47096",264,11.8,33,"Mountain Hemlock"
"47096",108,5.4,15,"Lodgepole Pine"
"24070",264,6.5,27,"Mountain Hemlock"
"24070",264,8.4,35,"Mountain Hemlock"
"24070",264,6,27,"Mountain Hemlock"
"56834",94,8.3,48,"White Spruce"
"56834",94,7.6,44,"White Spruce"
"56834",94,8.6,53,"White Spruce"
"28553",264,10.1,42,"Mountain Hemlock"
"12000",108,8.9,35,"Lodgepole Pine"
"12000",108,6.1,22,"Lodgepole Pine"
"36656",94,3.9,43,"White Spruce"
"36656",94,5.2,29,"White Spruce"
"21793",95,3,20,"Black Spruce"
"21793",95,4.2,23,"Black Spruce"
"21793",95,3.4,19,"Black Spruce"
"6670",94,6.3,31,"White Spruce"
"6670",94,6.3,31,"White Spruce"
"61326",94,9.7,47,"White Spruce"
"61326",94,14.4,70,"White Spruce"
"61326",94,11.3,60,"White Spruce"
"63162",95,2.5,12,"Black Spruce"
"63162",95,4.1,20,"Black Spruce"
"63162",95,2,12,"Black Spruce"
"57412",94,10,62,"White Spruce"
"57412",94,8.8,58,"White Spruce"
"57412",94,6.6,38,"White Spruce"
"36915",94,4.2,22,"White Spruce"
"36915",94,4.2,24,"White Spruce"
"36915",94,4.5,23,"White Spruce"
"52827",95,3.2,19,"Black Spruce"
"52827",95,4.1,21,"Black Spruce"
"52827",95,3.8,19,"Black Spruce"
"662",95,5.1,27,"Black Spruce"
"662",95,4.3,27,"Black Spruce"
"662",95,4.1,28,"Black Spruce"
"31255",95,4.6,26,"Black Spruce"
"31255",95,3.7,26,"Black Spruce"
"31255",95,4.4,27,"Black Spruce"
"44458",94,5.8,31,"White Spruce"
"44458",94,5.4,31,"White Spruce"
"44458",94,7.4,38,"White Spruce"
"32779",94,5.7,34,"White Spruce"
"32779",94,9.6,50,"White Spruce"
"32779",94,7.5,45,"White Spruce"
"22659",95,5.2,31,"Black Spruce"
"22659",95,5.2,33,"Black Spruce"
"22659",95,5.1,33,"Black Spruce"
"15613",95,3.1,19,"Black Spruce"
"15613",95,4.9,30,"Black Spruce"
"30724",108,10.8,34,"Lodgepole Pine"
"30724",108,10.3,34,"Lodgepole Pine"
"30724",108,7.7,29,"Lodgepole Pine"
"53902",264,12.2,35,"Mountain Hemlock"
"53902",264,16.1,54,"Mountain Hemlock"
"53902",264,11.9,45,"Mountain Hemlock"
"4792",264,8.2,28,"Mountain Hemlock"
"4792",264,6.3,22,"Mountain Hemlock"
"4792",264,8.1,26,"Mountain Hemlock"
"31486",94,5.3,27,"White Spruce"
"31486",94,7.4,32,"White Spruce"
"31486",94,10.8,37,"White Spruce"
"56761",264,8.6,38,"Mountain Hemlock"
"56761",264,8.5,41,"Mountain Hemlock"
"56761",264,7,48,"Mountain Hemlock"
"15343",95,4.5,30,"Black Spruce"
"15343",95,7.2,39,"Black Spruce"
"15343",95,5.8,32,"Black Spruce"
"32136",264,5.3,23,"Mountain Hemlock"
"32136",264,5.5,21,"Mountain Hemlock"
"32136",264,12.7,34,"Mountain Hemlock"
"56826",264,10.8,54,"Mountain Hemlock"
"56826",264,17.1,69,"Mountain Hemlock"
"56826",264,12.9,53,"Mountain Hemlock"
"33784",264,9.9,53,"Mountain Hemlock"
"33784",264,12,50,"Mountain Hemlock"
"33784",264,12.2,56,"Mountain Hemlock"
"44771",264,12.7,36,"Mountain Hemlock"
"44771",264,9.4,24,"Mountain Hemlock"
"44771",264,8.2,28,"Mountain Hemlock"
"28553",264,16.8,78,"Mountain Hemlock"
"28553",264,18.5,75,"Mountain Hemlock"
"28553",264,9.9,42,"Mountain Hemlock"
"28553",264,12.9,55,"Mountain Hemlock"
"14790",264,10.4,33,"Mountain Hemlock"
"14790",264,12.1,41,"Mountain Hemlock"
"14790",264,11.9,39,"Mountain Hemlock"
"14790",264,8.6,33,"Mountain Hemlock"
"14790",264,6.8,26,"Mountain Hemlock"
"14790",264,6.8,28,"Mountain Hemlock"
"38494",95,3.5,23,"Black Spruce"
"38494",95,3.4,23,"Black Spruce"
"38494",95,3.2,20,"Black Spruce"
"31415",95,5.7,38,"Black Spruce"
"31415",95,6.7,45,"Black Spruce"
"31415",95,7.4,46,"Black Spruce"
"42496",95,2.4,17,"Black Spruce"
"42496",95,2.8,20,"Black Spruce"
"42496",95,2.8,18,"Black Spruce"
"23745",95,3.3,21,"Black Spruce"
"23745",95,3.3,21,"Black Spruce"
"23745",95,3.5,23,"Black Spruce"
"28072",95,3.9,27,"Black Spruce"
"28072",95,3.7,22,"Black Spruce"
"28072",95,4.9,27,"Black Spruce"
"55499",95,3.2,20,"Black Spruce"
"55499",95,3.5,21,"Black Spruce"
"55499",95,4,27,"Black Spruce"
"26964",95,3.2,18,"Black Spruce"
"26964",95,3.1,18,"Black Spruce"
"26964",95,3.2,17,"Black Spruce"
"39969",95,3.5,19,"Black Spruce"
"39969",95,3.2,17,"Black Spruce"
"39969",95,2.4,12,"Black Spruce"
"6244",95,4.9,25,"Black Spruce"
"6244",95,2.6,19,"Black Spruce"
"6244",95,3.1,20,"Black Spruce"
"37695",94,11.3,60,"White Spruce"
"37695",94,9.4,58,"White Spruce"
"37695",94,18.8,66,"White Spruce"
"35171",95,4.5,32,"Black Spruce"
"35171",95,4.3,29,"Black Spruce"
"35171",95,4.6,35,"Black Spruce"
"55017",95,5.9,33,"Black Spruce"
"55017",95,7.1,41,"Black Spruce"
"55017",95,4.4,34,"Black Spruce"
"11332",94,4.8,22,"White Spruce"
"11332",94,4.6,26,"White Spruce"
"11332",94,4.9,28,"White Spruce"
"12390",94,12.9,54,"White Spruce"
"45706",95,3.3,20,"Black Spruce"
"5900",94,7.5,44,"White Spruce"
"5900",94,6.9,39,"White Spruce"
"5900",94,8.7,47,"White Spruce"
"56145",95,3.2,19,"Black Spruce"
"56145",95,3,19,"Black Spruce"
"56145",95,3,18,"Black Spruce"
"18183",94,4.3,16,"White Spruce"
"18183",94,3.6,18,"White Spruce"
"18183",94,3.6,26,"White Spruce"
"7599",95,6.9,41,"Black Spruce"
"7599",95,5.9,40,"Black Spruce"
"7599",95,6.2,38,"Black Spruce"
"3711",94,13,68,"White Spruce"
"3711",94,10.4,57,"White Spruce"
"3711",94,13,72,"White Spruce"
"55003",94,5.9,25,"White Spruce"
"55003",94,5.7,26,"White Spruce"
"55003",94,8.2,38,"White Spruce"
"29052",95,3.5,17,"Black Spruce"
"29052",95,3.7,21,"Black Spruce"
"29052",95,3.6,18,"Black Spruce"
"24869",95,4.7,24,"Black Spruce"
"24869",95,3.6,20,"Black Spruce"
"35861",94,15.9,88,"White Spruce"
"35861",94,9.7,64,"White Spruce"
"35861",94,9.4,56,"White Spruce"
"7686",264,7.4,25,"Mountain Hemlock"
"7686",264,5.6,22,"Mountain Hemlock"
"7686",264,8.2,22,"Mountain Hemlock"
"39234",95,7.1,40,"Black Spruce"
"39234",95,5.7,31,"Black Spruce"
"39234",94,10.7,39,"White Spruce"
"39234",94,12.9,58,"White Spruce"
"39234",94,11.2,50,"White Spruce"
"39234",95,6.8,33,"Black Spruce"
"7849",108,10,29,"Lodgepole Pine"
"7849",108,10,31,"Lodgepole Pine"
"7849",108,9.1,31,"Lodgepole Pine"
"64269",264,14.1,62,"Mountain Hemlock"
"64269",264,15.2,54,"Mountain Hemlock"
"64269",264,13.9,69,"Mountain Hemlock"
"56784",94,13.6,58,"White Spruce"
"51683",94,7.7,48,"White Spruce"
"49262",94,6.4,43,"White Spruce"
"49262",94,8.2,50,"White Spruce"
"49262",94,9,52,"White Spruce"
"58608",94,7.3,36,"White Spruce"
"58608",94,5.1,35,"White Spruce"
"58608",94,8.2,44,"White Spruce"
"30425",94,8.9,54,"White Spruce"
"30425",94,7.9,54,"White Spruce"
"30425",94,7.9,49,"White Spruce"
"49069",95,5.4,31,"Black Spruce"
"49069",95,5.7,28,"Black Spruce"
"49069",95,6.5,35,"Black Spruce"
"37087",94,6.1,25,"White Spruce"
"37087",94,5.5,22,"White Spruce"
"37087",94,8,42,"White Spruce"
"9168",95,5.4,29,"Black Spruce"
"9168",95,4.5,36,"Black Spruce"
"9168",95,6,39,"Black Spruce"
"2892",95,3,23,"Black Spruce"
"2892",95,2.8,19,"Black Spruce"
"2892",95,2,17,"Black Spruce"
"13521",94,9.3,58,"White Spruce"
"13521",94,13.4,69,"White Spruce"
"13521",94,16.3,81,"White Spruce"
"56979",95,4.2,22,"Black Spruce"
"56979",95,3.7,21,"Black Spruce"
"56979",95,3.5,25,"Black Spruce"
"55828",95,4,24,"Black Spruce"
"55828",95,4.2,26,"Black Spruce"
"55828",95,3.4,28,"Black Spruce"
"37678",95,2.9,19,"Black Spruce"
"37678",95,3.5,24,"Black Spruce"
"37678",95,2.6,20,"Black Spruce"
"15613",95,4.9,30,"Black Spruce"
"16590",94,5.1,29,"White Spruce"
"16590",94,4.2,32,"White Spruce"
"16590",94,6.4,36,"White Spruce"
"6109",95,4.6,33,"Black Spruce"
"6109",95,4.3,29,"Black Spruce"
"6109",95,3.1,19,"Black Spruce"
"11453",94,11.1,60,"White Spruce"
"11453",94,10,47,"White Spruce"
"11453",94,9.7,52,"White Spruce"
"24092",95,3.1,21,"Black Spruce"
"24092",95,4,20,"Black Spruce"
"24092",95,3.4,22,"Black Spruce"
"21501",94,11.5,54,"White Spruce"
"21501",94,15.7,68,"White Spruce"
"21501",94,15.7,84,"White Spruce"
"21501",94,11.5,54,"White Spruce"
"21501",94,15.7,68,"White Spruce"
"21501",94,15.7,84,"White Spruce"
"9522",95,3.7,22,"Black Spruce"
"9522",95,3.9,28,"Black Spruce"
"9522",95,3.9,28,"Black Spruce"
"29259",95,4.3,33,"Black Spruce"
"29259",95,3.8,31,"Black Spruce"
"29259",95,3.6,27,"Black Spruce"
"29259",94,8.3,55,"White Spruce"
"29259",94,7.9,56,"White Spruce"
"29259",94,8.6,65,"White Spruce"
"57402",94,8.1,52,"White Spruce"
"57402",94,11.5,56,"White Spruce"
"57402",94,11.8,63,"White Spruce"
"57402",95,5.4,32,"Black Spruce"
"57402",95,5.9,43,"Black Spruce"
"57402",95,5,25,"Black Spruce"
"51249",94,10.9,83,"White Spruce"
"51249",94,13.9,96,"White Spruce"
"51249",94,13.3,91,"White Spruce"
"45553",94,5.4,43,"White Spruce"
"53862",94,6.6,33,"White Spruce"
"53862",94,10.5,51,"White Spruce"
"2846",264,8.7,30,"Mountain Hemlock"
"2846",264,8.1,35,"Mountain Hemlock"
"2846",264,8.9,30,"Mountain Hemlock"
"32594",94,7,36,"White Spruce"
"32594",94,6,31,"White Spruce"
"32594",94,11.6,55,"White Spruce"
"44745",94,11.1,62,"White Spruce"
"44745",94,12.9,67,"White Spruce"
"44745",94,9.2,62,"White Spruce"
"55500",108,7.3,37,"Lodgepole Pine"
"55500",108,8.3,35,"Lodgepole Pine"
"55500",108,7.2,42,"Lodgepole Pine"
"14517",264,17.6,56,"Mountain Hemlock"
"14517",264,11.7,48,"Mountain Hemlock"
"14517",264,16,50,"Mountain Hemlock"
"24869",95,5.4,25,"Black Spruce"
"18342",94,9.4,55,"White Spruce"
"18342",94,10.1,56,"White Spruce"
"18342",94,11.4,67,"White Spruce"
"30158",95,3.7,20,"Black Spruce"
