CN,PLT_CN,PREV_SIT_CN,INVYR,STATECD,UNITCD,COUNTYCD,PLOT,CONDID,TREE,SPCD,DIA,HT,AGEDIA,SPGRPCD,SITREE,SIBASE,SUBP,METHOD,SITREE_EST,VALIDCD,CREATED_DATE,MODIFIED_DATE,CYCLE,SUBCYCLE,AGECHKCD_RMRS,AGE_DETERMINATION_METHOD_PNWRS,CCLCD_RMRS,DAMAGE_AGENT_CD1_RMRS,DAMAGE_AGENT_CD2_RMRS,DAMAGE_AGENT_CD3_RMRS,SIBASE_AGE_PNWRS,SITETRCD_RMRS,SITE_AGE_TREE_STATUS_PNWRS,SITE_AGE_TREE_TYPE_PNWRS,SITE_TREE_METHOD_PNWRS,SITREE_EQU_NO_PNWRS,TREECLCD_RMRS,TREE_ACT_RMRS,YEAR_AGE_TAKEN,SIEQN_REF_CD,SITREE_FVS,SIBASE_FVS,SIEQN_REF_CD_FVS
13315218010497,10668719010497,,1997,2,1,201,2119,1,1,242.0,17.2,55,298,22,49,100,1,1,,1,2011-01-12 13:54:55,2024-09-17 13:16:06,1,0,,,,,,,,,,,,,,,,,,,
13315219010497,10668719010497,,1997,2,1,201,2119,1,2,242.0,13.6,51,169,22,46,100,1,1,,1,2011-01-12 13:54:55,2024-09-17 13:16:06,1,0,,,,,,,,,,,,,,,,,,,
13318522010497,10668720010497,,1997,2,1,280,16901,1,1,108.0,18.7,49,161,21,48,100,1,1,,1,2011-01-12 13:54:56,2024-09-17 13:16:06,1,0,,,,,,,,,,,,,,,,,,,
13318523010497,10668720010497,,1997,2,1,280,16901,1,2,108.0,9.4,40,131,21,39,100,1,1,,1,2011-01-12 13:54:56,2024-09-17 13:16:06,1,0,,,,,,,,,,,,,,,,,,,
13311324010497,10667478010497,,2002,2,1,20,27396,2,4,95.0,5.2,33,59,18,45,100,4,1,,1,2011-01-12 13:53:21,2024-09-17 13:16:06,1,0,,,,,,,,,,,,,,,,,,,
13311325010497,10667478010497,,2002,2,1,20,27396,2,5,95.0,5.5,36,63,18,47,100,4,1,,1,2011-01-12 13:53:21,2024-09-17 13:16:06,1,0,,,,,,,,,,,,,,,,,,,
13311354010497,10667486010497,,2002,2,1,20,26321,1,1,375.0,11.8,71,58,47,84,100,1,1,,1,2011-01-12 13:53:22,2024-09-17 13:16:06,1,0,,,,,,,,,,,,,,,,,,,
13312563010497,10669556010497,,2002,2,1,122,53386,2,1,94.0,5.8,37,31,18,78,100,2,1,,1,2011-01-12 13:56:31,2024-09-17 13:16:06,1,0,,,,,,,,,,,,,,,,,,,
13312564010497,10669556010497,,2002,2,1,122,53386,2,2,94.0,5.1,44,39,18,79,100,2,1,,1,2011-01-12 13:56:31,2024-09-17 13:16:06,1,0,,,,,,,,,,,,,,,,,,,
13312565010497,10669556010497,,2002,2,1,122,53386,2,3,94.0,7.9,49,36,18,93,100,2,1,,1,2011-01-12 13:56:31,2024-09-17 13:16:06,1,0,,,,,,,,,,,,,,,,,,,
13312566010497,10669556010497,,2002,2,1,122,53386,2,4,375.0,5.4,51,38,47,72,100,2,1,,1,2011-01-12 13:56:31,2024-09-17 13:16:06,1,0,,,,,,,,,,,,,,,,,,,
13312567010497,10669556010497,,2002,2,1,122,53386,2,5,375.0,4.3,45,45,47,59,100,2,1,,1,2011-01-12 13:56:31,2024-09-17 13:16:06,1,0,,,,,,,,,,,,,,,,,,,
13313094010497,10669559010497,,2002,2,1,122,57968,2,1,95.0,4.3,26,136,18,23,100,3,1,,1,2011-01-12 13:56:31,2024-09-17 13:16:06,1,0,,,,,,,,,,,,,,,,,,,
13313095010497,10669559010497,,2002,2,1,122,57968,2,2,95.0,5.0,30,125,18,27,100,3,1,,1,2011-01-12 13:56:31,2024-09-17 13:16:06,1,0,,,,,,,,,,,,,,,,,,,
13313096010497,10669559010497,,2002,2,1,122,57968,2,3,95.0,4.8,29,142,18,25,100,3,1,,1,2011-01-12 13:56:31,2024-09-17 13:16:06,1,0,,,,,,,,,,,,,,,,,,,
13312483010497,10669566010497,,2002,2,1,122,27744,1,1,94.0,13.3,73,127,18,65,100,2,1,,1,2011-01-12 13:56:32,2024-09-17 13:16:06,1,0,,,,,,,,,,,,,,,,,,,
13312484010497,10669566010497,,2002,2,1,122,27744,1,2,94.0,7.0,39,58,18,53,100,3,1,,1,2011-01-12 13:56:32,2024-09-17 13:16:06,1,0,,,,,,,,,,,,,,,,,,,
13312485010497,10669566010497,,2002,2,1,122,27744,1,3,94.0,14.6,69,78,18,79,100,4,1,,1,2011-01-12 13:56:32,2024-09-17 13:16:06,1,0,,,,,,,,,,,,,,,,,,,
13312477010497,10669611010497,,2002,2,1,122,21320,1,1,98.0,10.7,50,49,17,74,100,1,1,,1,2011-01-12 13:56:36,2024-09-17 13:16:06,1,0,,,,,,,,,,,,,,,,,,,
13312478010497,10669611010497,,2002,2,1,122,21320,1,2,98.0,8.5,38,59,17,50,100,3,1,,1,2011-01-12 13:56:36,2024-09-17 13:16:06,1,0,,,,,,,,,,,,,,,,,,,
13312479010497,10669611010497,,2002,2,1,122,21320,1,3,98.0,13.0,61,83,17,65,100,4,1,,1,2011-01-12 13:56:36,2024-09-17 13:16:06,1,0,,,,,,,,,,,,,,,,,,,
13317565010497,10668133010497,,2002,2,1,261,8618,1,1,98.0,25.9,113,123,17,97,100,2,1,,1,2011-01-12 13:54:10,2024-09-17 13:16:06,1,0,,,,,,,,,,,,,,,,,,,
13317566010497,10668133010497,,2002,2,1,261,8618,1,2,98.0,30.6,123,120,17,107,100,2,1,,1,2011-01-12 13:54:10,2024-09-17 13:16:06,1,0,,,,,,,,,,,,,,,,,,,
13317568010497,10668133010497,,2002,2,1,261,8618,1,4,98.0,16.2,100,129,17,84,100,3,1,,1,2011-01-12 13:54:10,2024-09-17 13:16:06,1,0,,,,,,,,,,,,,,,,,,,
13317579010497,10668135010497,,2002,2,1,261,16176,1,1,98.0,20.5,112,110,17,102,100,3,1,,1,2011-01-12 13:54:10,2024-09-17 13:16:06,1,0,,,,,,,,,,,,,,,,,,,
13317580010497,10668135010497,,2002,2,1,261,16176,1,2,98.0,37.1,122,101,17,116,100,3,1,,1,2011-01-12 13:54:10,2024-09-17 13:16:06,1,0,,,,,,,,,,,,,,,,,,,
13317581010497,10668135010497,,2002,2,1,261,16176,1,3,98.0,38.6,120,170,17,88,100,4,1,,1,2011-01-12 13:54:10,2024-09-17 13:16:06,1,0,,,,,,,,,,,,,,,,,,,
13317437010497,10668136010497,,2002,2,1,261,13601,1,1,747.0,15.9,100,71,44,112,50,1,1,,1,2011-01-12 13:54:10,2024-09-17 13:16:06,1,0,,,,,,,,,,,,,,,,,,,
13317438010497,10668136010497,,2002,2,1,261,13601,1,2,98.0,17.8,93,70,17,110,100,1,1,,1,2011-01-12 13:54:10,2024-09-17 13:16:06,1,0,,,,,,,,,,,,,,,,,,,
13313402010497,10671833010497,,2002,2,1,122,9322,1,1,375.0,7.7,46,46,47,60,100,2,1,,1,2011-01-12 13:59:17,2024-09-17 13:16:06,1,0,,,,,,,,,,,,,,,,,,,
13313403010497,10671833010497,,2002,2,1,122,9322,1,2,94.0,15.9,77,101,18,77,100,3,1,,1,2011-01-12 13:59:17,2024-09-17 13:16:06,1,0,,,,,,,,,,,,,,,,,,,
13313404010497,10671833010497,,2002,2,1,122,9322,1,3,94.0,18.4,86,103,18,85,100,3,1,,1,2011-01-12 13:59:17,2024-09-17 13:16:06,1,0,,,,,,,,,,,,,,,,,,,
13313405010497,10671833010497,,2002,2,1,122,9322,1,4,375.0,4.6,37,25,47,64,100,4,1,,1,2011-01-12 13:59:17,2024-09-17 13:16:06,1,0,,,,,,,,,,,,,,,,,,,
13313406010497,10671833010497,,2002,2,1,122,9322,1,5,94.0,16.0,73,67,18,91,100,4,1,,1,2011-01-12 13:59:17,2024-09-17 13:16:06,1,0,,,,,,,,,,,,,,,,,,,
13313407010497,10671833010497,,2002,2,1,122,9322,1,6,375.0,13.5,63,81,47,66,100,4,1,,1,2011-01-12 13:59:17,2024-09-17 13:16:06,1,0,,,,,,,,,,,,,,,,,,,
13316935010497,10671841010497,,2002,2,1,261,39400,1,3,375.0,6.7,36,30,47,57,100,1,1,,1,2011-01-12 13:59:18,2024-09-17 13:16:06,1,0,,,,,,,,,,,,,,,,,,,
13316936010497,10671841010497,,2002,2,1,261,39400,1,4,94.0,12.4,49,63,18,63,100,2,1,,1,2011-01-12 13:59:18,2024-09-17 13:16:06,1,0,,,,,,,,,,,,,,,,,,,
13316937010497,10671841010497,,2002,2,1,261,39400,1,5,94.0,11.7,42,47,18,66,100,3,1,,1,2011-01-12 13:59:18,2024-09-17 13:16:06,1,0,,,,,,,,,,,,,,,,,,,
13316938010497,10671841010497,,2002,2,1,261,39400,1,6,94.0,6.0,34,45,18,55,100,4,1,,1,2011-01-12 13:59:18,2024-09-17 13:16:06,1,0,,,,,,,,,,,,,,,,,,,
13316933010497,10671841010497,,2002,2,1,261,39400,1,1,94.0,7.2,31,41,18,53,100,1,1,,1,2011-01-12 13:59:18,2024-09-17 13:16:06,1,0,,,,,,,,,,,,,,,,,,,
13316934010497,10671841010497,,2002,2,1,261,39400,1,2,375.0,8.6,40,55,47,48,100,1,1,,1,2011-01-12 13:59:18,2024-09-17 13:16:06,1,0,,,,,,,,,,,,,,,,,,,
13316838010497,10671842010497,,2002,2,1,261,24340,1,1,375.0,5.2,43,63,47,49,100,4,1,,1,2011-01-12 13:59:18,2024-09-17 13:16:06,1,0,,,,,,,,,,,,,,,,,,,
13316829010497,10671852010497,,2002,2,1,261,26628,1,1,746.0,8.9,51,84,44,54,100,1,1,,1,2011-01-12 13:59:18,2024-09-17 13:16:06,1,0,,,,,,,,,,,,,,,,,,,
809172213290487,698883661126144,,2020,2,1,280,37662,1,6,263.0,14.5,94,197,13,83,100,1,1,,1,2020-12-07 16:09:20,2024-09-17 13:16:06,3,6,,0,,,,,100,,A,1,,9,,,,,63,50,TSHE02
809172211290487,698883661126144,,2020,2,1,280,37662,1,4,263.0,10.2,61,113,13,55,100,3,1,,1,2020-12-07 16:09:20,2024-09-17 13:16:06,3,6,,0,,,,,100,,A,1,,9,,,,,46,50,TSHE02
809172212290487,698883661126144,,2020,2,1,280,37662,1,5,263.0,12.8,73,144,13,58,100,3,1,,1,2020-12-07 16:09:20,2024-09-17 13:16:06,3,6,,0,,,,,100,,A,1,,9,,,,,52,50,TSHE02
809172321290487,698883663126144,,2020,2,1,201,46472,1,5,263.0,9.6,63,62,13,80,100,4,1,,1,2020-12-07 16:09:20,2024-09-17 13:16:06,3,6,,0,,,,,100,,A,1,,9,,,,,58,50,TSHE02
809172323290487,698883663126144,,2020,2,1,201,46472,1,8,263.0,16.9,108,176,13,78,100,4,1,,1,2020-12-07 16:09:20,2024-09-17 13:16:06,3,6,,0,,,,,100,,N,1,,9,,,,,74,50,TSHE02
809172324290487,698883663126144,,2020,2,1,201,46472,1,9,263.0,14.7,104,140,13,83,100,4,1,,1,2020-12-07 16:09:20,2024-09-17 13:16:06,3,6,,0,,,,,100,,N,1,,9,,,,,75,50,TSHE02
809172447290487,698883664126144,,2020,2,1,280,60664,1,6,264.0,9.5,47,223,24,41,100,1,1,,1,2020-12-07 16:09:20,2024-09-17 13:16:06,3,6,,0,,,,,100,,N,3,,7,,,,,20,50,TSHE01
809172445290487,698883664126144,,2020,2,1,280,60664,1,4,264.0,11.0,67,212,24,59,100,4,1,,1,2020-12-07 16:09:20,2024-09-17 13:16:06,3,6,,0,,,,,100,,N,3,,7,,,,,28,50,TSHE01
809172446290487,698883664126144,,2020,2,1,280,60664,1,5,264.0,11.7,65,247,24,57,100,4,1,,1,2020-12-07 16:09:20,2024-09-17 13:16:06,3,6,,0,,,,,100,,N,3,,7,,,,,26,50,TSHE01
941975020290487,698883668126144,,2020,2,1,201,171,1,4,108.0,9.4,46,94,21,46,100,2,1,,1,2022-01-12 10:28:37,2024-09-17 13:16:06,3,6,,0,,,,,100,,A,1,,6,,,,,30,50,PISI01
941975019290487,698883668126144,,2020,2,1,201,171,1,3,108.0,9.4,28,124,21,28,100,3,1,,1,2022-01-12 10:28:37,2024-09-17 13:16:06,3,6,,,,,,,100,,P,1,,6,,,,,14,50,PISI01
941975021290487,698883668126144,,2020,2,1,201,171,2,5,263.0,11.7,58,166,13,43,100,3,1,,1,2022-01-12 10:28:37,2024-09-17 13:16:06,3,6,,0,,,,,100,,A,3,,9,,,,,40,50,TSHE02
941975022290487,698883668126144,,2020,2,1,201,171,2,6,263.0,9.4,60,216,13,52,100,3,1,,1,2022-01-12 10:28:37,2024-09-17 13:16:06,3,6,,0,,,,,100,,A,3,,7,,,,,39,50,TSHE02
941975023290487,698883668126144,,2020,2,1,201,171,2,7,263.0,13.4,70,272,13,61,100,3,1,,1,2022-01-12 10:28:37,2024-09-17 13:16:06,3,6,,0,,,,,100,,A,3,,7,,,,,44,50,TSHE02
941975024290487,698883668126144,,2020,2,1,201,171,1,8,108.0,13.7,49,262,21,48,100,4,1,,1,2022-01-12 10:28:37,2024-09-17 13:16:06,3,6,,0,,,,,100,,A,1,,6,,,,,21,50,PISI01
941975129290487,698883674126144,,2020,2,1,150,24036,1,1,98.0,5.1,28,15,17,86,100,1,1,,1,2022-01-12 10:28:37,2024-09-17 13:16:06,3,6,,0,,,,,100,,A,3,,9,,,,,83,50,PISI01
941975132290487,698883674126144,,2020,2,1,150,24036,1,4,98.0,6.8,31,16,17,92,100,1,1,,1,2022-01-12 10:28:37,2024-09-17 13:16:06,3,6,,0,,,,,100,,A,3,,9,,,,,85,50,PISI01
941975133290487,698883674126144,,2020,2,1,150,24036,1,5,98.0,8.4,34,18,17,94,100,1,1,,1,2022-01-12 10:28:37,2024-09-17 13:16:06,3,6,,0,,,,,100,,A,3,,9,,,,,84,50,PISI01
941975364290487,698883675126144,,2020,2,1,261,21872,2,1,264.0,7.4,31,105,24,29,100,2,1,,1,2022-01-12 10:28:37,2024-09-17 13:16:06,3,6,,,,,,,100,,P,3,,9,,,,,19,50,TSHE01
941975365290487,698883675126144,,2020,2,1,261,21872,2,2,264.0,7.5,31,105,24,29,100,2,1,,1,2022-01-12 10:28:37,2024-09-17 13:16:06,3,6,,,,,,,100,,P,3,,9,,,,,19,50,TSHE01
941975366290487,698883675126144,,2020,2,1,261,21872,2,3,264.0,6.5,31,135,24,25,100,2,1,,1,2022-01-12 10:28:37,2024-09-17 13:16:06,3,6,,,,,,,100,,P,3,,9,,,,,17,50,TSHE01
1389697760290487,698883675126144,,2020,2,1,261,21872,3,1,264.0,7.4,31,105,24,29,100,2,1,,1,2022-01-12 10:28:37,2024-09-17 13:16:06,3,6,,,,,,,100,,P,3,,9,,,,,19,50,TSHE01
1389697761290487,698883675126144,,2020,2,1,261,21872,3,2,264.0,7.5,31,105,24,29,100,2,1,,1,2022-01-12 10:28:37,2024-09-17 13:16:06,3,6,,,,,,,100,,P,3,,9,,,,,19,50,TSHE01
1389697762290487,698883675126144,,2020,2,1,261,21872,3,3,264.0,6.5,31,135,24,25,100,2,1,,1,2022-01-12 10:28:37,2024-09-17 13:16:06,3,6,,,,,,,100,,P,3,,9,,,,,17,50,TSHE01
941975468290487,698883676126144,,2020,2,1,201,58318,1,9,242.0,12.7,58,151,22,53,100,1,1,,1,2022-01-12 10:28:37,2024-09-17 13:16:06,3,6,,0,,,,,100,,A,3,,5,,,,,41,50,TSHE02
941975465290487,698883676126144,,2020,2,1,201,58318,1,6,242.0,13.1,54,112,22,52,100,2,1,,1,2022-01-12 10:28:37,2024-09-17 13:16:06,3,6,,0,,,,,100,,A,3,,5,,,,,41,50,TSHE02
941975467290487,698883676126144,,2020,2,1,201,58318,1,8,242.0,9.5,50,99,22,49,100,2,1,,1,2022-01-12 10:28:37,2024-09-17 13:16:06,3,6,,0,,,,,100,,A,3,,5,,,,,39,50,TSHE02
941975592290487,698883677126144,,2020,2,1,122,63314,1,3,94.0,6.8,48,37,18,89,100,3,1,,1,2022-01-12 10:28:37,2024-09-17 13:16:06,3,6,,,,,,,100,,P,3,,16,,,,,55,50,TSHE02
941975594290487,698883677126144,,2020,2,1,122,63314,1,5,94.0,7.7,45,36,18,85,100,3,1,,1,2022-01-12 10:28:37,2024-09-17 13:16:06,3,6,,,,,,,100,,P,3,,16,,,,,52,50,TSHE02
941975595290487,698883677126144,,2020,2,1,122,63314,1,6,94.0,5.9,43,31,18,91,100,3,1,,1,2022-01-12 10:28:37,2024-09-17 13:16:06,3,6,,,,,,,100,,P,3,,16,,,,,53,50,TSHE02
941975741290487,698883678126144,,2020,2,1,261,47304,1,8,264.0,6.4,17,135,24,14,100,2,1,,1,2022-01-12 10:28:37,2024-09-17 13:16:06,3,6,,0,,,,,100,,A,3,,9,,,,,10,50,TSHE01
941975737290487,698883678126144,,2020,2,1,261,47304,1,4,264.0,6.5,17,126,24,15,100,3,1,,1,2022-01-12 10:28:37,2024-09-17 13:16:06,3,6,,,,,,,100,,P,3,,9,,,,,10,50,TSHE01
941975739290487,698883678126144,,2020,2,1,261,47304,1,6,264.0,5.8,23,211,24,20,100,4,1,,1,2022-01-12 10:28:37,2024-09-17 13:16:06,3,6,,0,,,,,100,,A,3,,7,,,,,11,50,TSHE01
941975869290487,698883681126144,,2020,2,1,261,2026,1,1,263.0,9.1,47,123,13,40,100,1,1,,1,2022-01-12 10:28:37,2024-09-17 13:16:06,3,6,,,,,,,100,,P,3,,9,,,,,35,50,TSHE02
941975870290487,698883681126144,,2020,2,1,261,2026,1,2,263.0,15.8,52,233,13,45,100,4,1,,1,2022-01-12 10:28:37,2024-09-17 13:16:06,3,6,,,,,,,100,,P,3,,7,,,,,34,50,TSHE02
941975871290487,698883681126144,,2020,2,1,261,2026,1,3,263.0,10.1,54,110,13,49,100,4,1,,1,2022-01-12 10:28:37,2024-09-17 13:16:06,3,6,,,,,,,100,,P,3,,9,,,,,41,50,TSHE02
941975992290487,698883686126144,,2020,2,1,261,6820,1,1,98.0,11.9,56,111,17,51,100,2,1,,1,2022-01-12 10:28:37,2024-09-17 13:16:06,3,6,,,,,,,100,,P,3,,9,,,,,35,50,PISI01
941975993290487,698883686126144,,2020,2,1,261,6820,1,2,98.0,14.3,59,81,17,64,100,2,1,,1,2022-01-12 10:28:37,2024-09-17 13:16:06,3,6,,,,,,,100,,P,3,,9,,,,,43,50,PISI01
941975994290487,698883686126144,,2020,2,1,261,6820,1,3,98.0,9.5,53,83,17,57,100,2,1,,1,2022-01-12 10:28:37,2024-09-17 13:16:06,3,6,,,,,,,100,,P,3,,9,,,,,38,50,PISI01
941976218290487,698883690126144,,2020,2,1,122,59603,1,5,264.0,9.7,44,99,24,43,100,1,1,,1,2022-01-12 10:28:38,2024-09-17 13:16:06,3,6,,0,,,,,100,,A,3,,9,,,,,28,50,TSHE01
941976217290487,698883690126144,,2020,2,1,122,59603,1,4,264.0,7.3,39,71,24,46,100,2,1,,1,2022-01-12 10:28:38,2024-09-17 13:16:06,3,6,,0,,,,,100,,A,3,,9,,,,,30,50,TSHE01
941976219290487,698883690126144,,2020,2,1,122,59603,1,6,264.0,15.3,55,123,24,47,100,4,1,,1,2022-01-12 10:28:38,2024-09-17 13:16:06,3,6,,0,,,,,100,,A,3,,9,,,,,30,50,TSHE01
13315778010497,10671084010497,,1995,2,1,220,32194,1,9,264.0,6.7,30,155,24,23,100,1,1,,1,2011-01-12 13:58:29,2024-09-17 13:16:06,1,0,,,,,,,,,,,,,,,,,,,
13315584010497,10671093010497,,1995,2,1,220,20527,1,2,42.0,15.7,86,268,24,77,100,1,1,,1,2011-01-12 13:58:30,2024-09-17 13:16:06,1,0,,,,,,,,,,,,,,,,,,,
13316018010497,10671104010497,,1995,2,1,220,40856,1,1,42.0,8.8,33,316,24,30,100,2,1,,1,2011-01-12 13:58:31,2024-09-17 13:16:06,1,0,,,,,,,,,,,,,,,,,,,
13316019010497,10671104010497,,1995,2,1,220,40856,1,2,264.0,14.2,38,488,24,33,100,2,1,,1,2011-01-12 13:58:31,2024-09-17 13:16:06,1,0,,,,,,,,,,,,,,,,,,,
13316546010497,10671046010497,,1995,2,1,232,46465,1,2,264.0,5.7,17,185,24,12,100,1,1,,1,2011-01-12 13:58:25,2024-09-17 13:16:06,1,0,,,,,,,,,,,,,,,,,,,
13316055010497,10671106010497,,1995,2,1,220,52725,1,1,108.0,17.3,60,370,21,59,100,1,1,,1,2011-01-12 13:58:31,2024-09-17 13:16:06,1,0,,,,,,,,,,,,,,,,,,,
13316141010497,10671131010497,,1995,2,1,220,36717,2,5,98.0,5.9,33,20,17,86,100,2,1,,1,2011-01-12 13:58:33,2024-09-17 13:16:06,1,0,,,,,,,,,,,,,,,,,,,
13316142010497,10671131010497,,1995,2,1,220,36717,2,6,263.0,6.6,30,42,13,49,100,2,1,,1,2011-01-12 13:58:33,2024-09-17 13:16:06,1,0,,,,,,,,,,,,,,,,,,,
13316139010497,10671131010497,,1995,2,1,220,36717,2,3,98.0,6.7,32,20,17,83,100,2,1,,1,2011-01-12 13:58:33,2024-09-17 13:16:06,1,0,,,,,,,,,,,,,,,,,,,
13316140010497,10671131010497,,1995,2,1,220,36717,2,4,98.0,5.3,31,21,17,78,100,2,1,,1,2011-01-12 13:58:33,2024-09-17 13:16:06,1,0,,,,,,,,,,,,,,,,,,,
13316637010497,10670097010497,,1995,2,1,232,26012,1,2,108.0,13.3,44,301,21,43,100,1,1,,1,2011-01-12 13:57:08,2024-09-17 13:16:06,1,0,,,,,,,,,,,,,,,,,,,
13316638010497,10670097010497,,1995,2,1,232,26012,1,3,108.0,11.8,35,315,21,34,100,1,1,,1,2011-01-12 13:57:08,2024-09-17 13:16:06,1,0,,,,,,,,,,,,,,,,,,,
13316639010497,10670097010497,,1995,2,1,232,26012,1,4,264.0,7.2,16,400,24,14,100,2,1,,1,2011-01-12 13:57:08,2024-09-17 13:16:06,1,0,,,,,,,,,,,,,,,,,,,
13316640010497,10670097010497,,1995,2,1,232,26012,1,5,264.0,8.7,30,282,24,26,100,2,1,,1,2011-01-12 13:57:08,2024-09-17 13:16:06,1,0,,,,,,,,,,,,,,,,,,,
13316641010497,10670097010497,,1995,2,1,232,26012,1,6,264.0,9.5,24,248,24,21,100,4,1,,1,2011-01-12 13:57:08,2024-09-17 13:16:06,1,0,,,,,,,,,,,,,,,,,,,
13316642010497,10670097010497,,1995,2,1,232,26012,1,7,108.0,13.0,39,260,21,38,100,4,1,,1,2011-01-12 13:57:08,2024-09-17 13:16:06,1,0,,,,,,,,,,,,,,,,,,,
13316659010497,10670114010497,,1995,2,1,232,6355,1,1,42.0,26.3,92,508,24,82,100,1,1,,1,2011-01-12 13:57:10,2024-09-17 13:16:06,1,0,,,,,,,,,,,,,,,,,,,
13316660010497,10670114010497,,1995,2,1,232,6355,1,2,263.0,24.6,72,247,13,63,100,1,1,,1,2011-01-12 13:57:10,2024-09-17 13:16:06,1,0,,,,,,,,,,,,,,,,,,,
13316661010497,10670114010497,,1995,2,1,232,6355,1,3,42.0,14.7,48,247,24,43,100,1,1,,1,2011-01-12 13:57:10,2024-09-17 13:16:06,1,0,,,,,,,,,,,,,,,,,,,
13316662010497,10670114010497,,1995,2,1,232,6355,1,4,42.0,21.0,97,524,24,87,100,1,1,,1,2011-01-12 13:57:10,2024-09-17 13:16:06,1,0,,,,,,,,,,,,,,,,,,,
13316665010497,10670114010497,,1995,2,1,232,6355,1,7,98.0,23.3,101,436,17,97,100,3,1,,1,2011-01-12 13:57:10,2024-09-17 13:16:06,1,0,,,,,,,,,,,,,,,,,,,
13316666010497,10670114010497,,1995,2,1,232,6355,1,8,42.0,18.3,81,438,24,73,100,3,1,,1,2011-01-12 13:57:10,2024-09-17 13:16:06,1,0,,,,,,,,,,,,,,,,,,,
13316667010497,10670114010497,,1995,2,1,232,6355,1,9,263.0,15.1,58,192,13,40,100,3,1,,1,2011-01-12 13:57:10,2024-09-17 13:16:06,1,0,,,,,,,,,,,,,,,,,,,
13316487010497,10670116010497,,1995,2,1,232,31814,1,1,263.0,8.7,38,317,13,33,100,1,1,,1,2011-01-12 13:57:10,2024-09-17 13:16:06,1,0,,,,,,,,,,,,,,,,,,,
13316488010497,10670116010497,,1995,2,1,232,31814,1,2,42.0,12.7,64,180,24,58,100,1,1,,1,2011-01-12 13:57:10,2024-09-17 13:16:06,1,0,,,,,,,,,,,,,,,,,,,
13316489010497,10670116010497,,1995,2,1,232,31814,1,3,264.0,11.0,57,350,24,50,100,1,1,,1,2011-01-12 13:57:10,2024-09-17 13:16:06,1,0,,,,,,,,,,,,,,,,,,,
13315579010497,10671076010497,,1995,2,1,220,46813,1,3,264.0,10.4,31,260,24,27,100,2,1,,1,2011-01-12 13:58:29,2024-09-17 13:16:06,1,0,,,,,,,,,,,,,,,,,,,
13315961010497,10671037010497,,1995,2,1,220,30809,1,6,108.0,5.6,19,69,21,20,100,2,1,,1,2011-01-12 13:58:25,2024-09-17 13:16:06,1,0,,,,,,,,,,,,,,,,,,,
13316615010497,10671038010497,,1995,2,1,232,31815,1,1,108.0,7.5,33,95,21,33,100,1,1,,1,2011-01-12 13:58:25,2024-09-17 13:16:06,1,0,,,,,,,,,,,,,,,,,,,
13316616010497,10671038010497,,1995,2,1,232,31815,1,2,264.0,6.5,18,220,24,16,100,1,1,,1,2011-01-12 13:58:25,2024-09-17 13:16:06,1,0,,,,,,,,,,,,,,,,,,,
13316617010497,10671038010497,,1995,2,1,232,31815,1,3,108.0,20.8,80,444,21,78,100,2,1,,1,2011-01-12 13:58:25,2024-09-17 13:16:06,1,0,,,,,,,,,,,,,,,,,,,
13316619010497,10671038010497,,1995,2,1,232,31815,1,5,263.0,12.5,46,266,13,40,100,2,1,,1,2011-01-12 13:58:25,2024-09-17 13:16:06,1,0,,,,,,,,,,,,,,,,,,,
13316620010497,10671038010497,,1995,2,1,232,31815,1,6,42.0,9.6,42,243,24,38,100,2,1,,1,2011-01-12 13:58:25,2024-09-17 13:16:06,1,0,,,,,,,,,,,,,,,,,,,
13316621010497,10671038010497,,1995,2,1,232,31815,1,7,263.0,5.8,23,120,13,20,100,2,1,,1,2011-01-12 13:58:25,2024-09-17 13:16:06,1,0,,,,,,,,,,,,,,,,,,,
13316622010497,10671038010497,,1995,2,1,232,31815,1,8,42.0,5.9,43,205,24,39,100,2,1,,1,2011-01-12 13:58:25,2024-09-17 13:16:06,1,0,,,,,,,,,,,,,,,,,,,
13316623010497,10671038010497,,1995,2,1,232,31815,1,9,264.0,18.2,66,419,24,57,100,2,1,,1,2011-01-12 13:58:25,2024-09-17 13:16:06,1,0,,,,,,,,,,,,,,,,,,,
13316624010497,10671038010497,,1995,2,1,232,31815,1,10,264.0,7.0,38,235,24,33,100,2,1,,1,2011-01-12 13:58:25,2024-09-17 13:16:06,1,0,,,,,,,,,,,,,,,,,,,
13316625010497,10671038010497,,1995,2,1,232,31815,1,11,263.0,14.6,56,243,13,49,100,2,1,,1,2011-01-12 13:58:25,2024-09-17 13:16:06,1,0,,,,,,,,,,,,,,,,,,,
13316426010497,10671043010497,,1995,2,1,232,36289,1,3,42.0,7.7,34,91,24,34,100,3,1,,1,2011-01-12 13:58:25,2024-09-17 13:16:06,1,0,,,,,,,,,,,,,,,,,,,
13316381010497,10671045010497,,1995,2,1,232,9877,1,3,263.0,15.4,53,280,13,46,100,2,1,,1,2011-01-12 13:58:25,2024-09-17 13:16:06,1,0,,,,,,,,,,,,,,,,,,,
13316382010497,10671045010497,,1995,2,1,232,9877,1,4,263.0,21.9,84,294,13,73,100,3,1,,1,2011-01-12 13:58:25,2024-09-17 13:16:06,1,0,,,,,,,,,,,,,,,,,,,
